User: Eduardo	Fiber: 17/07/26-09h23-Eduardo	Date: sexta-feira, 17 de julho de 2026, 12:18


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
178.706515,0.622041,0.014659,119.522372,-0.132047,0.533167,0.000000,0.000000,0.000000
178.720070,0.596542,0.024851,119.573372,-0.285021,0.941075,0.000000,0.000000,0.000000
178.733929,0.647541,0.004468,119.420372,-0.132047,0.533167,0.000000,0.000000,0.000000
178.747437,0.010051,0.004468,119.573372,0.097413,0.329213,0.000000,0.000000,0.000000
178.760937,0.061051,0.009564,119.420372,0.173899,0.533167,0.000000,0.000000,0.000000
178.774436,0.086550,-0.000628,119.624372,0.097413,0.635144,0.000000,0.000000,0.000000
178.787924,-0.066447,0.024851,119.726372,-0.132047,0.635144,0.000000,0.000000,0.000000
178.801489,0.010051,0.019755,119.522372,0.020926,0.635144,0.000000,0.000000,0.000000
178.815042,0.061051,-0.000628,119.369372,0.020926,0.737121,0.000000,0.000000,0.000000
178.828496,0.010051,0.009564,119.318372,-0.208534,0.431190,0.000000,0.000000,0.000000
178.842030,0.061051,0.004468,119.369372,0.173899,0.737121,0.000000,0.000000,0.000000
178.855449,-0.015448,0.014659,119.471372,0.020926,0.737121,0.000000,0.000000,0.000000
178.869120,0.061051,0.004468,119.216372,-0.132047,0.737121,0.000000,0.000000,0.000000
178.882603,-0.066447,0.029947,119.522372,-0.132047,0.839098,0.000000,0.000000,0.000000
178.896162,0.010051,0.009564,119.420372,-0.132047,0.737121,0.000000,0.000000,0.000000
